2025-02-09 01:15:00,334 - INFO - Attempting database connection...
2025-02-09 01:15:00,334 - INFO - Database configuration:
2025-02-09 01:15:00,334 - INFO -   Database Name: fil_dict_db
2025-02-09 01:15:00,335 - INFO -   User: postgres
2025-02-09 01:15:00,335 - INFO -   Host: localhost
2025-02-09 01:15:00,335 - INFO -   Password: ********
2025-02-09 01:15:00,367 - INFO - Successfully established database connection
2025-02-09 01:15:00,367 - INFO - Setting up PostgreSQL extensions...
2025-02-09 01:15:00,368 - INFO - Checking extension: pg_trgm
2025-02-09 01:15:00,375 - INFO - Extension already installed: pg_trgm
2025-02-09 01:15:00,375 - INFO - Checking extension: unaccent
2025-02-09 01:15:00,376 - INFO - Extension already installed: unaccent
2025-02-09 01:15:00,376 - INFO - Checking extension: fuzzystrmatch
2025-02-09 01:15:00,376 - INFO - Extension already installed: fuzzystrmatch
2025-02-09 01:15:00,376 - INFO - Extensions setup completed
2025-02-09 01:15:00,376 - INFO - Starting table creation/update process.
2025-02-09 01:15:00,391 - INFO - Tables created or updated successfully.
2025-02-09 01:15:00,394 - INFO - Processing Tagalog words from: data/tagalog-words.json
2025-02-09 01:16:15,301 - INFO - Processing root words from: data/root_words_with_associated_words_cleaned.json
2025-02-09 01:16:46,961 - INFO - Processing KWF dictionary from: data/kwf_dictionary.json
2025-02-09 01:18:06,361 - INFO - Starting to process Kaikki file: data/kaikki.jsonl
2025-02-09 01:18:20,734 - WARNING - Invalid Baybayin data for word 'dorado', clearing baybayin fields.
2025-02-09 01:18:20,736 - WARNING - Invalid Baybayin data for word 'modus', clearing baybayin fields.
2025-02-09 01:18:20,738 - WARNING - Invalid Baybayin data for word 'tipo', clearing baybayin fields.
2025-02-09 01:18:20,752 - WARNING - Invalid Baybayin data for word 'tipo', clearing baybayin fields.
2025-02-09 01:18:20,754 - WARNING - Invalid Baybayin data for word 'tipo', clearing baybayin fields.
2025-02-09 01:18:20,757 - WARNING - Invalid Baybayin data for word '-ana', clearing baybayin fields.
2025-02-09 01:18:20,759 - WARNING - Invalid Baybayin data for word 'garbo', clearing baybayin fields.
2025-02-09 01:18:20,765 - WARNING - Invalid Baybayin data for word 'paso', clearing baybayin fields.
2025-02-09 01:18:20,769 - WARNING - Invalid Baybayin data for word 'paso', clearing baybayin fields.
2025-02-09 01:18:20,786 - WARNING - Invalid Baybayin data for word 'paso', clearing baybayin fields.
2025-02-09 01:18:20,789 - WARNING - Invalid Baybayin data for word 'paso', clearing baybayin fields.
2025-02-09 01:18:20,791 - WARNING - Invalid Baybayin data for word 'paso', clearing baybayin fields.
2025-02-09 01:18:20,803 - WARNING - Invalid Baybayin data for word 'paso', clearing baybayin fields.
2025-02-09 01:18:20,805 - WARNING - Invalid Baybayin data for word 'paso', clearing baybayin fields.
2025-02-09 01:18:20,816 - WARNING - Invalid Baybayin data for word 'capitan', clearing baybayin fields.
2025-02-09 01:18:20,818 - WARNING - Invalid Baybayin data for word 'Emma', clearing baybayin fields.
2025-02-09 01:18:20,823 - WARNING - Invalid Baybayin data for word 'toto', clearing baybayin fields.
2025-02-09 01:18:20,830 - WARNING - Invalid Baybayin data for word 'toto', clearing baybayin fields.
2025-02-09 01:18:20,832 - WARNING - Invalid Baybayin data for word 'toto', clearing baybayin fields.
2025-02-09 01:18:20,853 - WARNING - Invalid Baybayin data for word 'tato', clearing baybayin fields.
2025-02-09 01:18:20,858 - WARNING - Invalid Baybayin data for word 'hito', clearing baybayin fields.
2025-02-09 01:18:20,865 - WARNING - Invalid Baybayin data for word 'Amos', clearing baybayin fields.
2025-02-09 01:18:20,868 - WARNING - Invalid Baybayin data for word 'republika', clearing baybayin fields.
2025-02-09 01:18:20,870 - WARNING - Invalid Baybayin data for word 'patos', clearing baybayin fields.
2025-02-09 01:18:20,872 - WARNING - Invalid Baybayin data for word 'pistola', clearing baybayin fields.
2025-02-09 01:18:20,875 - WARNING - Invalid Baybayin data for word 'sentido', clearing baybayin fields.
2025-02-09 01:18:20,912 - WARNING - Invalid Baybayin data for word 'loka', clearing baybayin fields.
2025-02-09 01:18:20,914 - WARNING - Invalid Baybayin data for word 'loka', clearing baybayin fields.
2025-02-09 01:18:20,918 - WARNING - Invalid Baybayin data for word 'Norma', clearing baybayin fields.
2025-02-09 01:18:20,923 - WARNING - Invalid Baybayin data for word 'peregrino', clearing baybayin fields.
2025-02-09 01:18:20,927 - WARNING - Invalid Baybayin data for word 'trato', clearing baybayin fields.
2025-02-09 01:18:20,950 - WARNING - Invalid Baybayin data for word 'Meka', clearing baybayin fields.
2025-02-09 01:18:20,953 - WARNING - Invalid Baybayin data for word 'rasa', clearing baybayin fields.
2025-02-09 01:18:20,967 - WARNING - Invalid Baybayin data for word 'parang', clearing baybayin fields.
2025-02-09 01:18:20,969 - WARNING - Invalid Baybayin data for word 'parang', clearing baybayin fields.
2025-02-09 01:18:20,992 - WARNING - Invalid Baybayin data for word 'torpe', clearing baybayin fields.
2025-02-09 01:18:20,999 - WARNING - Invalid Baybayin data for word 'importante', clearing baybayin fields.
2025-02-09 01:18:21,002 - WARNING - Invalid Baybayin data for word 'basted', clearing baybayin fields.
2025-02-09 01:18:21,012 - WARNING - Invalid Baybayin data for word 'penge', clearing baybayin fields.
2025-02-09 01:18:21,014 - WARNING - Invalid Baybayin data for word 'golpe de estado', clearing baybayin fields.
2025-02-09 01:18:21,020 - WARNING - Invalid Baybayin data for word 'arat', clearing baybayin fields.
2025-02-09 01:18:21,022 - WARNING - Invalid Baybayin data for word 'pantalon', clearing baybayin fields.
2025-02-09 01:18:21,035 - WARNING - Invalid Baybayin data for word 'baston', clearing baybayin fields.
2025-02-09 01:18:21,053 - WARNING - Invalid Baybayin data for word 'baston', clearing baybayin fields.
2025-02-09 01:18:21,070 - WARNING - Invalid Baybayin data for word 'hari', clearing baybayin fields.
2025-02-09 01:18:21,218 - WARNING - Invalid Baybayin data for word 'harap', clearing baybayin fields.
2025-02-09 01:18:21,301 - WARNING - Invalid Baybayin data for word 'tenedor', clearing baybayin fields.
2025-02-09 01:18:21,329 - WARNING - Invalid Baybayin data for word 'toka', clearing baybayin fields.
2025-02-09 01:18:21,424 - WARNING - Invalid Baybayin data for word 'kari', clearing baybayin fields.
2025-02-09 01:18:21,429 - WARNING - Invalid Baybayin data for word 'kari', clearing baybayin fields.
2025-02-09 01:18:21,432 - WARNING - Invalid Baybayin data for word 'kanto', clearing baybayin fields.
2025-02-09 01:18:21,434 - WARNING - Invalid Baybayin data for word 'San Diego', clearing baybayin fields.
2025-02-09 01:18:21,438 - WARNING - Invalid Baybayin data for word 'igo', clearing baybayin fields.
2025-02-09 01:18:21,439 - WARNING - Invalid Baybayin data for word 'kar', clearing baybayin fields.
2025-02-09 01:18:21,475 - WARNING - Invalid Baybayin data for word 'bura', clearing baybayin fields.
2025-02-09 01:18:21,487 - WARNING - Invalid Baybayin data for word 'bura', clearing baybayin fields.
2025-02-09 01:18:21,489 - WARNING - Invalid Baybayin data for word 'bura', clearing baybayin fields.
2025-02-09 01:18:21,540 - WARNING - Invalid Baybayin data for word 'Pablo', clearing baybayin fields.
2025-02-09 01:18:21,544 - WARNING - Invalid Baybayin data for word 'Gemma', clearing baybayin fields.
2025-02-09 01:18:21,562 - WARNING - Invalid Baybayin data for word 'tribu', clearing baybayin fields.
2025-02-09 01:18:21,570 - WARNING - Invalid Baybayin data for word 'xa', clearing baybayin fields.
2025-02-09 01:18:21,576 - WARNING - Invalid Baybayin data for word 'okupado', clearing baybayin fields.
2025-02-09 01:18:21,585 - WARNING - Invalid Baybayin data for word 'pesa', clearing baybayin fields.
2025-02-09 01:18:21,587 - WARNING - Invalid Baybayin data for word 'pesa', clearing baybayin fields.
2025-02-09 01:18:21,616 - WARNING - Invalid Baybayin data for word 'okupa', clearing baybayin fields.
2025-02-09 01:18:21,656 - WARNING - Invalid Baybayin data for word 'Pangasinan', clearing baybayin fields.
2025-02-09 01:18:21,776 - WARNING - Invalid Baybayin data for word 'iras', clearing baybayin fields.
2025-02-09 01:18:21,778 - WARNING - Invalid Baybayin data for word 'kiri', clearing baybayin fields.
2025-02-09 01:18:21,780 - WARNING - Invalid Baybayin data for word 'kiri', clearing baybayin fields.
2025-02-09 01:18:21,786 - WARNING - Invalid Baybayin data for word 'Olea', clearing baybayin fields.
2025-02-09 01:18:21,827 - WARNING - Invalid Baybayin data for word 'peseta', clearing baybayin fields.
2025-02-09 01:18:21,834 - WARNING - Invalid Baybayin data for word 'yiri', clearing baybayin fields.
2025-02-09 01:18:21,858 - WARNING - Invalid Baybayin data for word 'Ignacio', clearing baybayin fields.
2025-02-09 01:18:21,861 - WARNING - Invalid Baybayin data for word 'Asuncion', clearing baybayin fields.
2025-02-09 01:18:21,864 - WARNING - Invalid Baybayin data for word 'Jefferson', clearing baybayin fields.
2025-02-09 01:18:21,866 - WARNING - Invalid Baybayin data for word 'aho', clearing baybayin fields.
2025-02-09 01:18:21,869 - WARNING - Invalid Baybayin data for word 'eme', clearing baybayin fields.
2025-02-09 01:18:21,871 - WARNING - Invalid Baybayin data for word 'eme', clearing baybayin fields.
2025-02-09 01:18:21,879 - WARNING - Invalid Baybayin data for word 'tocino', clearing baybayin fields.
2025-02-09 01:18:21,893 - WARNING - Invalid Baybayin data for word 'apo', clearing baybayin fields.
2025-02-09 01:18:21,895 - WARNING - Invalid Baybayin data for word 'apo', clearing baybayin fields.
2025-02-09 01:18:21,906 - WARNING - Invalid Baybayin data for word 'Arabe', clearing baybayin fields.
2025-02-09 01:18:21,914 - WARNING - Invalid Baybayin data for word 'Arabe', clearing baybayin fields.
2025-02-09 01:18:21,917 - WARNING - Invalid Baybayin data for word 'San Jose', clearing baybayin fields.
2025-02-09 01:18:21,930 - WARNING - Invalid Baybayin data for word 'bundok', clearing baybayin fields.
2025-02-09 01:18:21,970 - WARNING - Invalid Baybayin data for word 'i-', clearing baybayin fields.
2025-02-09 01:18:21,973 - WARNING - Invalid Baybayin data for word 'hubo', clearing baybayin fields.
2025-02-09 01:18:21,982 - WARNING - Invalid Baybayin data for word 'hubo', clearing baybayin fields.
2025-02-09 01:18:21,988 - WARNING - Invalid Baybayin data for word 'hubo', clearing baybayin fields.
2025-02-09 01:18:22,061 - WARNING - Invalid Baybayin data for word 'puno', clearing baybayin fields.
2025-02-09 01:18:22,076 - WARNING - Invalid Baybayin data for word 'puno', clearing baybayin fields.
2025-02-09 01:18:22,113 - WARNING - Invalid Baybayin data for word 'taon', clearing baybayin fields.
2025-02-09 01:18:22,176 - WARNING - Invalid Baybayin data for word 'taon', clearing baybayin fields.
2025-02-09 01:18:22,183 - WARNING - Invalid Baybayin data for word 'Santiago', clearing baybayin fields.
2025-02-09 01:18:22,189 - WARNING - Invalid Baybayin data for word 'nangitlog', clearing baybayin fields.
2025-02-09 01:18:22,193 - WARNING - Invalid Baybayin data for word 'nangingitlog', clearing baybayin fields.
2025-02-09 01:18:22,195 - WARNING - Invalid Baybayin data for word 'burda', clearing baybayin fields.
2025-02-09 01:18:22,262 - WARNING - Invalid Baybayin data for word 'boso', clearing baybayin fields.
2025-02-09 01:18:22,280 - WARNING - Invalid Baybayin data for word 'weder', clearing baybayin fields.
2025-02-09 01:18:22,282 - WARNING - Invalid Baybayin data for word 'biri', clearing baybayin fields.
2025-02-09 01:18:22,284 - WARNING - Invalid Baybayin data for word 'kapre', clearing baybayin fields.
2025-02-09 01:18:22,326 - WARNING - Invalid Baybayin data for word 'pulo', clearing baybayin fields.
2025-02-09 01:18:22,333 - WARNING - Invalid Baybayin data for word 'pulo', clearing baybayin fields.
2025-02-09 01:18:22,338 - WARNING - Invalid Baybayin data for word 'aguho', clearing baybayin fields.
2025-02-09 01:18:22,341 - WARNING - Invalid Baybayin data for word 'almon', clearing baybayin fields.
2025-02-09 01:18:22,342 - WARNING - Invalid Baybayin data for word 'oras', clearing baybayin fields.
2025-02-09 01:18:22,391 - WARNING - Invalid Baybayin data for word 'harang', clearing baybayin fields.
2025-02-09 01:18:22,409 - WARNING - Invalid Baybayin data for word 'harang', clearing baybayin fields.
2025-02-09 01:18:22,438 - WARNING - Invalid Baybayin data for word 'libo', clearing baybayin fields.
2025-02-09 01:18:22,442 - WARNING - Invalid Baybayin data for word 'libo', clearing baybayin fields.
2025-02-09 01:18:22,502 - WARNING - Invalid Baybayin data for word 'itlog', clearing baybayin fields.
2025-02-09 01:18:22,538 - WARNING - Invalid Baybayin data for word 'Josie', clearing baybayin fields.
2025-02-09 01:18:22,590 - WARNING - Invalid Baybayin data for word 'bolpen', clearing baybayin fields.
2025-02-09 01:18:22,599 - WARNING - Invalid Baybayin data for word 'posible', clearing baybayin fields.
2025-02-09 01:18:22,634 - WARNING - Invalid Baybayin data for word 'kuro', clearing baybayin fields.
2025-02-09 01:18:22,684 - WARNING - Invalid Baybayin data for word 'kuko', clearing baybayin fields.
2025-02-09 01:18:22,721 - WARNING - Invalid Baybayin data for word 'kuko', clearing baybayin fields.
2025-02-09 01:18:22,729 - WARNING - Invalid Baybayin data for word 'urat', clearing baybayin fields.
2025-02-09 01:18:22,731 - WARNING - Invalid Baybayin data for word 'urat', clearing baybayin fields.
2025-02-09 01:18:22,806 - WARNING - Invalid Baybayin data for word 'ulo', clearing baybayin fields.
2025-02-09 01:18:22,910 - WARNING - Invalid Baybayin data for word 'ulo', clearing baybayin fields.
2025-02-09 01:18:22,945 - WARNING - Invalid Baybayin data for word 'timog', clearing baybayin fields.
2025-02-09 01:18:23,121 - WARNING - Invalid Baybayin data for word 'kulo', clearing baybayin fields.
2025-02-09 01:18:23,141 - WARNING - Invalid Baybayin data for word 'kulo', clearing baybayin fields.
2025-02-09 01:18:23,142 - WARNING - Invalid Baybayin data for word 'kulo', clearing baybayin fields.
2025-02-09 01:18:23,145 - WARNING - Invalid Baybayin data for word 'kulo', clearing baybayin fields.
2025-02-09 01:18:23,169 - WARNING - Invalid Baybayin data for word 'inom', clearing baybayin fields.
2025-02-09 01:18:23,202 - WARNING - Invalid Baybayin data for word 'halom', clearing baybayin fields.
2025-02-09 01:18:23,203 - WARNING - Invalid Baybayin data for word 'agos', clearing baybayin fields.
2025-02-09 01:18:23,207 - WARNING - Invalid Baybayin data for word 'baboy', clearing baybayin fields.
2025-02-09 01:18:23,233 - WARNING - Invalid Baybayin data for word 'baboy', clearing baybayin fields.
2025-02-09 01:18:23,300 - WARNING - Invalid Baybayin data for word 'manok', clearing baybayin fields.
2025-02-09 01:18:23,319 - WARNING - Invalid Baybayin data for word 'salo', clearing baybayin fields.
2025-02-09 01:18:23,345 - WARNING - Invalid Baybayin data for word 'salo', clearing baybayin fields.
2025-02-09 01:18:23,354 - WARNING - Invalid Baybayin data for word 'salo', clearing baybayin fields.
2025-02-09 01:18:23,430 - WARNING - Invalid Baybayin data for word 'niog', clearing baybayin fields.
2025-02-09 01:18:23,442 - WARNING - Invalid Baybayin data for word 'puto', clearing baybayin fields.
2025-02-09 01:18:23,501 - WARNING - Invalid Baybayin data for word 'bago', clearing baybayin fields.
2025-02-09 01:18:23,503 - WARNING - Invalid Baybayin data for word 'bago', clearing baybayin fields.
2025-02-09 01:18:23,506 - WARNING - Invalid Baybayin data for word 'bago', clearing baybayin fields.
2025-02-09 01:18:23,593 - WARNING - Invalid Baybayin data for word 'siko', clearing baybayin fields.
2025-02-09 01:18:23,603 - WARNING - Invalid Baybayin data for word 'siko', clearing baybayin fields.
2025-02-09 01:18:23,608 - WARNING - Invalid Baybayin data for word 'siko', clearing baybayin fields.
2025-02-09 01:18:23,613 - WARNING - Invalid Baybayin data for word 'siko', clearing baybayin fields.
2025-02-09 01:18:23,620 - WARNING - Invalid Baybayin data for word 'lango', clearing baybayin fields.
2025-02-09 01:18:23,622 - WARNING - Invalid Baybayin data for word 'lango', clearing baybayin fields.
2025-02-09 01:18:23,624 - WARNING - Invalid Baybayin data for word 'kalo', clearing baybayin fields.
2025-02-09 01:18:23,626 - WARNING - Invalid Baybayin data for word 'kalo', clearing baybayin fields.
2025-02-09 01:18:23,627 - WARNING - Invalid Baybayin data for word 'kalo', clearing baybayin fields.
2025-02-09 01:18:23,629 - WARNING - Invalid Baybayin data for word 'araw', clearing baybayin fields.
2025-02-09 01:18:23,696 - WARNING - Invalid Baybayin data for word 'araw', clearing baybayin fields.
2025-02-09 01:18:23,775 - WARNING - Invalid Baybayin data for word 'Noypi', clearing baybayin fields.
2025-02-09 01:18:23,779 - WARNING - Invalid Baybayin data for word 'Noypi', clearing baybayin fields.
2025-02-09 01:18:23,783 - WARNING - Invalid Baybayin data for word 'Pinoy', clearing baybayin fields.
2025-02-09 01:18:23,785 - WARNING - Invalid Baybayin data for word 'Pinoy', clearing baybayin fields.
2025-02-09 01:18:23,838 - WARNING - Invalid Baybayin data for word 'gamol', clearing baybayin fields.
2025-02-09 01:18:23,841 - WARNING - Invalid Baybayin data for word 'gamol', clearing baybayin fields.
2025-02-09 01:18:23,867 - WARNING - Invalid Baybayin data for word 'Pilipino', clearing baybayin fields.
2025-02-09 01:18:23,869 - WARNING - Invalid Baybayin data for word 'Pilipino', clearing baybayin fields.
2025-02-09 01:18:23,872 - WARNING - Invalid Baybayin data for word 'Pilipino', clearing baybayin fields.
2025-02-09 01:18:23,874 - WARNING - Invalid Baybayin data for word 'keri', clearing baybayin fields.
2025-02-09 01:18:23,877 - WARNING - Invalid Baybayin data for word 'kuto', clearing baybayin fields.
2025-02-09 01:18:23,884 - WARNING - Invalid Baybayin data for word 'kuto', clearing baybayin fields.
2025-02-09 01:18:23,966 - WARNING - Invalid Baybayin data for word 'Audrey', clearing baybayin fields.
2025-02-09 01:18:23,982 - WARNING - Invalid Baybayin data for word 'Pedro', clearing baybayin fields.
2025-02-09 01:18:23,987 - WARNING - Invalid Baybayin data for word 'Alberto', clearing baybayin fields.
2025-02-09 01:18:23,990 - WARNING - Invalid Baybayin data for word 'holen', clearing baybayin fields.
2025-02-09 01:18:24,061 - WARNING - Invalid Baybayin data for word 'kwela', clearing baybayin fields.
2025-02-09 01:18:24,063 - WARNING - Invalid Baybayin data for word 'pan-', clearing baybayin fields.
2025-02-09 01:18:24,142 - WARNING - Invalid Baybayin data for word 'Agatha', clearing baybayin fields.
2025-02-09 01:18:24,171 - WARNING - Invalid Baybayin data for word 'hamo', clearing baybayin fields.
2025-02-09 01:18:24,173 - WARNING - Invalid Baybayin data for word 'bato', clearing baybayin fields.
2025-02-09 01:18:24,232 - WARNING - Invalid Baybayin data for word 'bato', clearing baybayin fields.
2025-02-09 01:18:24,239 - WARNING - Invalid Baybayin data for word 'bato', clearing baybayin fields.
